Ten_Huyen,date,temperature_2m,relative_humidity_2m,wind_speed_10m,cloud_cover,rain
Dan Phuong,2025-10-09 06:00:00+07:00,23.9825,100.0,3.6,68.0,0.0
Dan Phuong,2025-10-09 07:00:00+07:00,25.1325,98.0,3.9763298,66.0,0.0
Dan Phuong,2025-10-09 08:00:00+07:00,26.682499,92.0,6.696387,55.0,0.0
Dan Phuong,2025-10-09 09:00:00+07:00,28.0325,85.0,7.42159,51.0,0.0
Dan Phuong,2025-10-09 10:00:00+07:00,29.182499,79.0,6.28713,56.0,0.0
Dan Phuong,2025-10-09 11:00:00+07:00,30.182499,71.0,4.3349743,60.0,0.0
Dan Phuong,2025-10-09 12:00:00+07:00,30.9825,65.0,3.319036,51.0,0.0
Dan Phuong,2025-10-09 13:00:00+07:00,31.9825,60.0,4.802999,45.0,0.0
Dan Phuong,2025-10-09 14:00:00+07:00,32.182503,58.0,6.130579,58.0,0.0
Dan Phuong,2025-10-09 15:00:00+07:00,32.0825,57.0,7.172949,57.0,0.0
Dan Phuong,2025-10-09 16:00:00+07:00,31.6325,58.0,7.928177,55.0,0.0
Dan Phuong,2025-10-09 17:00:00+07:00,30.3825,67.0,7.491114,30.0,0.0
Dan Phuong,2025-10-09 18:00:00+07:00,28.7325,73.0,8.049845,15.0,0.0
Dan Phuong,2025-10-09 19:00:00+07:00,28.2325,76.0,7.5942082,26.0,0.0
Dan Phuong,2025-10-09 20:00:00+07:00,27.3825,83.0,6.6087217,0.0,0.0
Dan Phuong,2025-10-09 21:00:00+07:00,26.8825,86.0,5.1919937,6.0,0.0
Dan Phuong,2025-10-09 22:00:00+07:00,26.432499,88.0,3.8268526,20.0,0.0
Dan Phuong,2025-10-09 23:00:00+07:00,25.9825,90.0,3.5455887,13.0,0.0
Dan Phuong,2025-10-10 00:00:00+07:00,25.5325,92.0,3.671294,1.0,0.0
Dan Phuong,2025-10-10 01:00:00+07:00,25.332499,95.0,3.0758414,0.0,0.0
Dan Phuong,2025-10-10 02:00:00+07:00,24.9825,96.0,3.0758414,0.0,0.0
Dan Phuong,2025-10-10 03:00:00+07:00,24.7325,97.0,2.7416782,33.0,0.0
Dan Phuong,2025-10-10 04:00:00+07:00,24.4825,98.0,2.3051248,47.0,0.0
Dan Phuong,2025-10-10 05:00:00+07:00,24.2825,99.0,2.0991426,61.0,0.0
Dan Phuong,2025-10-10 06:00:00+07:00,24.082499,100.0,2.1897945,74.0,0.0
Dan Phuong,2025-10-10 07:00:00+07:00,25.0325,99.0,2.1897945,81.0,0.0
Dan Phuong,2025-10-10 08:00:00+07:00,26.6325,92.0,3.6,62.0,0.0
Dan Phuong,2025-10-10 09:00:00+07:00,28.2825,84.0,3.5455887,48.0,0.0
Dan Phuong,2025-10-10 10:00:00+07:00,29.582499,77.0,2.5455842,42.0,0.0
Dan Phuong,2025-10-10 11:00:00+07:00,30.7325,68.0,2.5455842,40.0,0.0
Dan Phuong,2025-10-10 12:00:00+07:00,31.4825,64.0,2.9024127,41.0,0.0
Dan Phuong,2025-10-10 13:00:00+07:00,31.932499,61.0,1.8,34.0,0.0
Dan Phuong,2025-10-10 14:00:00+07:00,32.2825,60.0,3.8773184,33.0,0.0
Dan Phuong,2025-10-10 15:00:00+07:00,32.2825,59.0,5.0142193,28.0,0.0
Dan Phuong,2025-10-10 16:00:00+07:00,31.832499,59.0,6.6087217,26.0,0.0
Dan Phuong,2025-10-10 17:00:00+07:00,30.7325,66.0,5.904439,0.0,0.0
Dan Phuong,2025-10-10 18:00:00+07:00,29.082499,73.0,5.8603754,0.0,0.0
Dan Phuong,2025-10-10 19:00:00+07:00,28.332499,76.0,4.6102495,0.0,0.0
Dan Phuong,2025-10-10 20:00:00+07:00,27.582499,79.0,5.1919937,0.0,0.0
Dan Phuong,2025-10-10 21:00:00+07:00,26.9825,82.0,6.8777895,3.0,0.0
Dan Phuong,2025-10-10 22:00:00+07:00,26.3825,85.0,7.386582,15.0,0.0
Dan Phuong,2025-10-10 23:00:00+07:00,25.8825,89.0,6.638072,24.0,0.0
Dan Phuong,2025-10-11 00:00:00+07:00,25.432499,92.0,6.12,0.0,0.0
Dan Phuong,2025-10-11 01:00:00+07:00,25.6325,93.0,3.8773184,62.0,0.0
Dan Phuong,2025-10-11 02:00:00+07:00,25.4825,94.0,3.671294,68.0,0.0
Dan Phuong,2025-10-11 03:00:00+07:00,25.2825,95.0,3.9763298,66.0,0.0
Dan Phuong,2025-10-11 04:00:00+07:00,25.1325,96.0,4.1046314,43.0,0.0
Dan Phuong,2025-10-11 05:00:00+07:00,25.0325,96.0,3.7064266,29.0,0.0
Dan Phuong,2025-10-11 06:00:00+07:00,24.9825,96.0,3.8268526,37.0,0.0
Dan Phuong,2025-10-11 07:00:00+07:00,25.8825,95.0,5.495161,80.0,0.0
Dan Phuong,2025-10-11 08:00:00+07:00,26.582499,92.0,8.049845,77.0,0.0
Dan Phuong,2025-10-11 09:00:00+07:00,27.6325,88.0,7.5942082,81.0,0.0
Dan Phuong,2025-10-11 10:00:00+07:00,28.6325,83.0,7.10031,100.0,0.0
Dan Phuong,2025-10-11 11:00:00+07:00,29.332499,80.0,7.24486,100.0,0.0
Dan Phuong,2025-10-11 12:00:00+07:00,29.332499,80.0,8.049845,100.0,0.0
Dan Phuong,2025-10-11 13:00:00+07:00,30.3825,76.0,6.1094027,100.0,0.0
Dan Phuong,2025-10-11 14:00:00+07:00,30.3825,75.0,5.95906,100.0,0.0
Dan Phuong,2025-10-11 15:00:00+07:00,30.2825,75.0,6.0347,100.0,0.0
Dan Phuong,2025-10-11 16:00:00+07:00,29.582499,76.0,5.937272,100.0,0.0
Dan Phuong,2025-10-11 17:00:00+07:00,28.7825,79.0,5.0142193,100.0,0.0
Dan Phuong,2025-10-11 18:00:00+07:00,27.8825,85.0,4.6102495,100.0,0.0
Dan Phuong,2025-10-11 19:00:00+07:00,27.682499,86.0,4.510787,100.0,0.0
Dan Phuong,2025-10-11 20:00:00+07:00,27.082499,89.0,4.510787,100.0,0.0
Dan Phuong,2025-10-11 21:00:00+07:00,26.682499,91.0,3.319036,100.0,0.0
Dan Phuong,2025-10-11 22:00:00+07:00,26.332499,92.0,2.4149535,100.0,0.0
Dan Phuong,2025-10-11 23:00:00+07:00,26.082499,93.0,2.52,77.0,0.0
Dan Phuong,2025-10-12 00:00:00+07:00,25.832499,95.0,2.1897945,48.0,0.0
Dan Phuong,2025-10-12 01:00:00+07:00,26.082499,94.0,1.609969,33.0,0.0
Dan Phuong,2025-10-12 02:00:00+07:00,25.682499,96.0,2.1897945,23.0,0.0
Dan Phuong,2025-10-12 03:00:00+07:00,25.4825,97.0,2.52,32.0,0.0
Dan Phuong,2025-10-12 04:00:00+07:00,25.332499,98.0,2.6208394,47.0,0.0
Dan Phuong,2025-10-12 05:00:00+07:00,25.2325,98.0,2.5959969,57.0,0.0
Dan Phuong,2025-10-12 06:00:00+07:00,25.082499,98.0,2.3051248,67.0,0.0
Dan Phuong,2025-10-12 07:00:00+07:00,25.8825,96.0,4.6800003,73.0,0.0
Dan Phuong,2025-10-12 08:00:00+07:00,27.082499,90.0,5.3517847,60.0,0.0
Dan Phuong,2025-10-12 09:00:00+07:00,28.4825,82.0,5.6920996,66.0,0.0
Dan Phuong,2025-10-12 10:00:00+07:00,29.682499,74.0,5.0142193,57.0,0.0
Dan Phuong,2025-10-12 11:00:00+07:00,30.5325,69.0,3.8939953,53.0,0.0
Dan Phuong,2025-10-12 12:00:00+07:00,31.3825,64.0,2.3051248,49.0,0.0
Dan Phuong,2025-10-12 13:00:00+07:00,32.3325,59.0,1.08,36.0,0.0
Dan Phuong,2025-10-12 14:00:00+07:00,32.8325,57.0,4.6800003,27.0,0.0
Dan Phuong,2025-10-12 15:00:00+07:00,32.732502,57.0,7.5685663,18.0,0.0
Dan Phuong,2025-10-12 16:00:00+07:00,32.1325,59.0,9.339208,24.0,0.0
Dan Phuong,2025-10-12 17:00:00+07:00,31.0325,65.0,8.78872,11.0,0.0
Dan Phuong,2025-10-12 18:00:00+07:00,29.4825,73.0,7.127636,9.0,0.0
Dan Phuong,2025-10-12 19:00:00+07:00,28.682499,80.0,6.3690495,0.0,0.0
Dan Phuong,2025-10-12 20:00:00+07:00,28.0325,83.0,5.904439,4.0,0.0
Dan Phuong,2025-10-12 21:00:00+07:00,27.6325,85.0,6.9153743,18.0,0.0
Dan Phuong,2025-10-12 22:00:00+07:00,27.182499,87.0,7.653705,20.0,0.0
Dan Phuong,2025-10-12 23:00:00+07:00,26.682499,90.0,6.8777895,7.0,0.0
Dan Phuong,2025-10-13 00:00:00+07:00,26.2825,92.0,5.3999996,0.0,0.0
Dan Phuong,2025-10-13 01:00:00+07:00,26.1325,94.0,3.8773184,0.0,0.0
Dan Phuong,2025-10-13 02:00:00+07:00,25.8825,96.0,3.9763298,4.0,0.0
Dan Phuong,2025-10-13 03:00:00+07:00,25.7325,96.0,5.506941,36.0,0.0
Dan Phuong,2025-10-13 04:00:00+07:00,25.6325,96.0,7.0911775,53.0,0.0
Dan Phuong,2025-10-13 05:00:00+07:00,25.432499,96.0,4.829907,48.0,0.0
Dan Phuong,2025-10-13 06:00:00+07:00,25.2325,96.0,2.9024127,47.0,0.0
Dan Phuong,2025-10-13 07:00:00+07:00,26.182499,95.0,1.9386592,51.0,0.0
Dan Phuong,2025-10-13 08:00:00+07:00,27.5325,91.0,3.0758414,56.0,0.0
Dan Phuong,2025-10-13 09:00:00+07:00,28.2325,85.0,6.151683,63.0,0.0
Dan Phuong,2025-10-13 10:00:00+07:00,28.7325,83.0,5.4119864,66.0,0.0
Dan Phuong,2025-10-13 11:00:00+07:00,29.7325,78.0,3.671294,74.0,0.0
Dan Phuong,2025-10-13 12:00:00+07:00,30.5325,75.0,3.6179552,100.0,0.0
Dan Phuong,2025-10-13 13:00:00+07:00,30.8825,73.0,2.6208394,100.0,0.0
Dan Phuong,2025-10-13 14:00:00+07:00,29.8825,76.0,6.638072,100.0,0.0
Dan Phuong,2025-10-13 15:00:00+07:00,29.0325,80.0,7.8954163,100.0,0.0
Dan Phuong,2025-10-13 16:00:00+07:00,28.4825,83.0,7.8954163,100.0,0.0
Dan Phuong,2025-10-13 17:00:00+07:00,28.0325,85.0,8.435069,100.0,0.0
Dan Phuong,2025-10-13 18:00:00+07:00,26.9825,90.0,6.4096174,100.0,0.0
Dan Phuong,2025-10-13 19:00:00+07:00,26.3825,94.0,5.8603754,100.0,0.0
Dan Phuong,2025-10-13 20:00:00+07:00,26.1325,95.0,3.8268526,100.0,0.0
Dan Phuong,2025-10-13 21:00:00+07:00,25.9825,96.0,2.5455842,100.0,0.0
Dan Phuong,2025-10-13 22:00:00+07:00,25.832499,97.0,2.1897945,100.0,0.0
Dan Phuong,2025-10-13 23:00:00+07:00,25.6325,97.0,2.6208394,100.0,0.0
Dan Phuong,2025-10-14 00:00:00+07:00,25.4825,97.0,2.8116899,100.0,0.0
Dan Phuong,2025-10-14 01:00:00+07:00,25.4825,97.0,2.5455842,100.0,0.0
Dan Phuong,2025-10-14 02:00:00+07:00,25.332499,96.0,3.0547013,100.0,0.0
Dan Phuong,2025-10-14 03:00:00+07:00,25.182499,96.0,3.563818,100.0,0.0
Dan Phuong,2025-10-14 04:00:00+07:00,25.082499,95.0,3.8939953,100.0,0.0
Dan Phuong,2025-10-14 05:00:00+07:00,24.9825,95.0,3.096837,100.0,0.0
Dan Phuong,2025-10-14 06:00:00+07:00,24.932499,95.0,1.609969,100.0,0.0
Dan Phuong,2025-10-14 07:00:00+07:00,25.2325,96.0,1.835647,100.0,0.0
Dan Phuong,2025-10-14 08:00:00+07:00,25.332499,94.0,2.6208394,100.0,0.0
Dan Phuong,2025-10-14 09:00:00+07:00,25.7325,93.0,2.968636,100.0,0.0
Dan Phuong,2025-10-14 10:00:00+07:00,26.3825,90.0,3.5455887,100.0,0.0
Dan Phuong,2025-10-14 11:00:00+07:00,26.7325,88.0,2.9024127,100.0,0.0
Dan Phuong,2025-10-14 12:00:00+07:00,26.7825,89.0,2.5455842,100.0,0.0
Dan Phuong,2025-10-14 13:00:00+07:00,27.0325,90.0,6.130579,100.0,0.0
Dan Phuong,2025-10-14 14:00:00+07:00,26.2325,91.0,5.3517847,100.0,0.0
Dan Phuong,2025-10-14 15:00:00+07:00,25.9825,91.0,5.0528407,100.0,0.0
Dan Phuong,2025-10-14 16:00:00+07:00,26.082499,91.0,3.319036,100.0,0.0
Dan Phuong,2025-10-14 17:00:00+07:00,25.8825,91.0,3.2599385,100.0,0.0
Dan Phuong,2025-10-14 18:00:00+07:00,25.3825,92.0,2.9024127,100.0,0.0
Dan Phuong,2025-10-14 19:00:00+07:00,25.182499,95.0,2.3051248,100.0,0.0
Dan Phuong,2025-10-14 20:00:00+07:00,25.1325,95.0,2.5455842,100.0,0.0
Dan Phuong,2025-10-14 21:00:00+07:00,25.1325,95.0,2.5959969,100.0,0.0
Dan Phuong,2025-10-14 22:00:00+07:00,25.082499,95.0,2.3051248,100.0,0.0
Dan Phuong,2025-10-14 23:00:00+07:00,25.0325,95.0,3.0547013,100.0,0.0
Dan Phuong,2025-10-15 00:00:00+07:00,24.8825,95.0,3.219938,100.0,0.0
Dan Phuong,2025-10-15 01:00:00+07:00,25.0325,96.0,3.6,100.0,0.0
Dan Phuong,2025-10-15 02:00:00+07:00,24.8825,96.0,3.7064266,100.0,0.0
Dan Phuong,2025-10-15 03:00:00+07:00,24.832499,96.0,3.8773184,100.0,0.0
Dan Phuong,2025-10-15 04:00:00+07:00,24.682499,96.0,3.7585104,100.0,0.0
Dan Phuong,2025-10-15 05:00:00+07:00,24.682499,96.0,4.0249224,100.0,0.0
Dan Phuong,2025-10-15 06:00:00+07:00,24.582499,96.0,4.3349743,99.0,0.0
Dan Phuong,2025-10-15 07:00:00+07:00,24.932499,96.0,4.379589,100.0,0.0
Dan Phuong,2025-10-15 08:00:00+07:00,25.332499,95.0,5.5887027,100.0,0.0
Dan Phuong,2025-10-15 09:00:00+07:00,25.832499,94.0,5.8603754,100.0,0.0
Dan Phuong,2025-10-15 10:00:00+07:00,26.2825,92.0,7.2359104,100.0,0.0
Dan Phuong,2025-10-15 11:00:00+07:00,27.332499,90.0,6.519877,100.0,0.0
Dan Phuong,2025-10-15 12:00:00+07:00,27.8825,87.0,5.6920996,100.0,0.0
Dan Phuong,2025-10-15 13:00:00+07:00,28.3825,84.0,6.725354,100.0,0.0
Dan Phuong,2025-10-15 14:00:00+07:00,28.432499,84.0,7.0911775,100.0,0.0
Dan Phuong,2025-10-15 15:00:00+07:00,27.832499,86.0,10.948973,100.0,0.0
Dan Phuong,2025-10-15 16:00:00+07:00,26.7825,90.0,8.891343,100.0,0.0
Dan Phuong,2025-10-15 17:00:00+07:00,26.5325,91.0,7.127636,100.0,0.0
Dan Phuong,2025-10-15 18:00:00+07:00,25.932499,94.0,7.42159,100.0,0.0
Dan Phuong,2025-10-15 19:00:00+07:00,26.182499,93.0,6.3690495,100.0,0.0
Dan Phuong,2025-10-15 20:00:00+07:00,25.8825,94.0,4.6102495,100.0,0.0
Dan Phuong,2025-10-15 21:00:00+07:00,25.7325,95.0,3.096837,100.0,0.0
Dan Phuong,2025-10-15 22:00:00+07:00,25.4825,96.0,2.7416782,100.0,0.0
Dan Phuong,2025-10-15 23:00:00+07:00,25.2325,97.0,2.5455842,100.0,0.0
Dan Phuong,2025-10-16 00:00:00+07:00,25.0325,97.0,2.0364676,100.0,0.0
Dan Phuong,2025-10-16 01:00:00+07:00,25.2825,97.0,4.1046314,100.0,0.0
Dan Phuong,2025-10-16 02:00:00+07:00,24.8825,97.0,4.32,86.0,0.0
Dan Phuong,2025-10-16 03:00:00+07:00,24.7825,97.0,3.6179552,89.0,0.0
Dan Phuong,2025-10-16 04:00:00+07:00,24.682499,97.0,3.6,94.0,0.0
Dan Phuong,2025-10-16 05:00:00+07:00,24.582499,97.0,2.9024127,92.0,0.0
Dan Phuong,2025-10-16 06:00:00+07:00,24.6325,96.0,3.671294,100.0,0.0
Dan Phuong,2025-10-16 07:00:00+07:00,24.7325,96.0,3.319036,96.0,0.0
Dan Phuong,2025-10-16 08:00:00+07:00,25.1325,94.0,2.968636,91.0,0.0
Dan Phuong,2025-10-16 09:00:00+07:00,25.832499,90.0,0.35999998,93.0,0.0
Dan Phuong,2025-10-16 10:00:00+07:00,26.8825,87.0,0.0,81.0,0.0
Dan Phuong,2025-10-16 11:00:00+07:00,28.1325,82.0,2.9024127,63.0,0.0
Dan Phuong,2025-10-16 12:00:00+07:00,28.6325,81.0,6.28713,74.0,0.0
Dan Phuong,2025-10-16 13:00:00+07:00,29.4825,77.0,3.8939953,69.0,0.0
Dan Phuong,2025-10-16 14:00:00+07:00,29.932499,74.0,4.68,57.0,0.0
Dan Phuong,2025-10-16 15:00:00+07:00,29.582499,75.0,6.162207,62.0,0.0
Dan Phuong,2025-10-16 16:00:00+07:00,29.582499,73.0,6.0347,78.0,0.0
Dan Phuong,2025-10-16 17:00:00+07:00,29.0325,76.0,4.5820518,37.0,0.0
Dan Phuong,2025-10-16 18:00:00+07:00,28.2325,82.0,1.9386592,53.0,0.0
Dong Anh,2025-10-09 00:00:00+07:00,25.626,93.0,3.319036,34.0,0.0
Dong Anh,2025-10-09 01:00:00+07:00,25.325998,95.0,1.9386592,0.0,0.0
Dong Anh,2025-10-09 02:00:00+07:00,24.925999,96.0,1.609969,0.0,0.0
Dong Anh,2025-10-09 03:00:00+07:00,24.276,100.0,2.1897945,61.0,0.0
Dong Anh,2025-10-09 04:00:00+07:00,24.075998,100.0,2.16,72.0,0.0
Dong Anh,2025-10-09 05:00:00+07:00,23.976,100.0,2.0991426,72.0,0.0
Dong Anh,2025-10-09 06:00:00+07:00,23.876,100.0,2.3051248,81.0,0.0
Dong Anh,2025-10-09 07:00:00+07:00,24.626,100.0,2.9024127,75.0,0.0
Dong Anh,2025-10-09 08:00:00+07:00,26.675999,91.0,6.1305785,75.0,0.0
Dong Anh,2025-10-09 09:00:00+07:00,28.226,84.0,5.4833565,45.0,0.0
Dong Anh,2025-10-09 10:00:00+07:00,29.626,75.0,5.7599998,46.0,0.0
Dong Anh,2025-10-09 11:00:00+07:00,30.626,67.0,5.1919937,49.0,0.0
Dong Anh,2025-10-09 12:00:00+07:00,31.325998,62.0,5.495161,63.0,0.0
Dong Anh,2025-10-09 13:00:00+07:00,32.026,59.0,5.634891,49.0,0.0
Dong Anh,2025-10-09 14:00:00+07:00,32.226,57.0,5.7599998,42.0,0.0
Dong Anh,2025-10-09 15:00:00+07:00,32.176003,56.0,6.792466,39.0,0.0
Dong Anh,2025-10-09 16:00:00+07:00,31.726,56.0,8.161764,39.0,0.0
Dong Anh,2025-10-09 17:00:00+07:00,30.575998,63.0,8.39657,21.0,0.0
Dong Anh,2025-10-09 18:00:00+07:00,28.976,72.0,9.885262,22.0,0.0
Dong Anh,2025-10-09 19:00:00+07:00,28.575998,74.0,8.217153,0.0,0.0
Dong Anh,2025-10-09 20:00:00+07:00,27.776,80.0,7.24486,0.0,0.0
Dong Anh,2025-10-09 21:00:00+07:00,27.126,84.0,6.193674,12.0,0.0
Dong Anh,2025-10-09 22:00:00+07:00,26.526,88.0,5.3517847,22.0,0.0
Dong Anh,2025-10-09 23:00:00+07:00,26.075998,91.0,4.829907,11.0,0.0
Dong Anh,2025-10-10 00:00:00+07:00,25.776,93.0,4.5536795,3.0,0.0
Dong Anh,2025-10-10 01:00:00+07:00,25.675999,95.0,4.2136917,4.0,0.0
Dong Anh,2025-10-10 02:00:00+07:00,25.376,96.0,4.1046314,12.0,0.0
Dong Anh,2025-10-10 03:00:00+07:00,25.175999,97.0,4.0249224,21.0,0.0
Dong Anh,2025-10-10 04:00:00+07:00,25.026,97.0,3.6179552,27.0,0.0
Dong Anh,2025-10-10 05:00:00+07:00,24.825998,97.0,2.9024127,34.0,0.0
Dong Anh,2025-10-10 06:00:00+07:00,24.776,97.0,2.1897945,42.0,0.0
Dong Anh,2025-10-10 07:00:00+07:00,25.575998,97.0,1.08,52.0,0.0
Dong Anh,2025-10-10 08:00:00+07:00,26.925999,90.0,2.0991426,58.0,0.0
Dong Anh,2025-10-10 09:00:00+07:00,28.425999,83.0,2.0991426,19.0,0.0
Dong Anh,2025-10-10 10:00:00+07:00,29.825998,73.0,2.1897945,46.0,0.0
Dong Anh,2025-10-10 11:00:00+07:00,30.876,67.0,2.6208394,56.0,0.0
Dong Anh,2025-10-10 12:00:00+07:00,31.575998,62.0,2.968636,65.0,0.0
Dong Anh,2025-10-10 13:00:00+07:00,32.026,60.0,2.1897945,47.0,0.0
Dong Anh,2025-10-10 14:00:00+07:00,32.176003,59.0,3.4152596,34.0,0.0
Dong Anh,2025-10-10 15:00:00+07:00,32.226,59.0,3.8773184,29.0,0.0
Dong Anh,2025-10-10 16:00:00+07:00,31.876,59.0,5.315336,27.0,0.0
Dong Anh,2025-10-10 17:00:00+07:00,30.976,64.0,5.3999996,5.0,0.0
Dong Anh,2025-10-10 18:00:00+07:00,29.376,71.0,5.6002855,0.0,0.0
Dong Anh,2025-10-10 19:00:00+07:00,28.876,73.0,4.3349743,0.0,0.0
Dong Anh,2025-10-10 20:00:00+07:00,28.026,77.0,7.386582,0.0,0.0
Dong Anh,2025-10-10 21:00:00+07:00,27.376,81.0,9.449572,11.0,0.0
Dong Anh,2025-10-10 22:00:00+07:00,26.825998,84.0,9.19939,18.0,0.0
Dong Anh,2025-10-10 23:00:00+07:00,26.376,87.0,8.39657,0.0,0.0
Dong Anh,2025-10-11 00:00:00+07:00,26.026,91.0,6.792466,35.0,0.0
Dong Anh,2025-10-11 01:00:00+07:00,26.175999,92.0,4.3349743,59.0,0.0
Dong Anh,2025-10-11 02:00:00+07:00,26.026,93.0,3.7064266,36.0,0.0
Dong Anh,2025-10-11 03:00:00+07:00,25.825998,95.0,4.3349743,4.0,0.0
Dong Anh,2025-10-11 04:00:00+07:00,25.776,95.0,4.68,32.0,0.0
Dong Anh,2025-10-11 05:00:00+07:00,25.626,96.0,4.68,33.0,0.0
Dong Anh,2025-10-11 06:00:00+07:00,25.526,96.0,5.2416787,48.0,0.0
Dong Anh,2025-10-11 07:00:00+07:00,26.126,94.0,6.379216,67.0,0.0
Dong Anh,2025-10-11 08:00:00+07:00,26.726,91.0,7.42159,100.0,0.0
Dong Anh,2025-10-11 09:00:00+07:00,27.425999,86.0,7.8954163,100.0,0.0
Dong Anh,2025-10-11 10:00:00+07:00,27.825998,84.0,8.225035,100.0,0.0
Dong Anh,2025-10-11 11:00:00+07:00,28.175999,82.0,7.42159,100.0,0.0
Dong Anh,2025-10-11 12:00:00+07:00,28.825998,82.0,5.3999996,100.0,0.0
Dong Anh,2025-10-11 13:00:00+07:00,30.376,73.0,4.379589,100.0,0.0
Dong Anh,2025-10-11 14:00:00+07:00,30.726,70.0,4.73506,100.0,0.0
Dong Anh,2025-10-11 15:00:00+07:00,30.675999,71.0,5.0528407,99.0,0.0
Dong Anh,2025-10-11 16:00:00+07:00,30.026,74.0,5.4477882,100.0,0.0
Dong Anh,2025-10-11 17:00:00+07:00,29.026,77.0,6.2145634,100.0,0.0
Dong Anh,2025-10-11 18:00:00+07:00,28.175999,80.0,4.510787,100.0,0.0
Dong Anh,2025-10-11 19:00:00+07:00,28.026,84.0,4.452954,100.0,0.0
Dong Anh,2025-10-11 20:00:00+07:00,27.425999,88.0,4.1046314,100.0,0.0
Dong Anh,2025-10-11 21:00:00+07:00,27.075998,91.0,2.7416782,78.0,0.0
Dong Anh,2025-10-11 22:00:00+07:00,26.825998,92.0,2.4149535,58.0,0.0
Dong Anh,2025-10-11 23:00:00+07:00,26.526,94.0,2.1897945,65.0,0.0
Dong Anh,2025-10-12 00:00:00+07:00,26.276,95.0,2.6208394,68.0,0.0
Dong Anh,2025-10-12 01:00:00+07:00,26.276,96.0,2.2768397,61.0,0.0
Dong Anh,2025-10-12 02:00:00+07:00,26.026,96.0,3.4152596,56.0,0.0
Dong Anh,2025-10-12 03:00:00+07:00,25.726,97.0,3.7585104,54.0,0.0
Dong Anh,2025-10-12 04:00:00+07:00,25.526,97.0,4.0249224,53.0,0.0
Dong Anh,2025-10-12 05:00:00+07:00,25.376,97.0,3.671294,51.0,0.0
Dong Anh,2025-10-12 06:00:00+07:00,25.276,98.0,3.6179552,54.0,0.0
Dong Anh,2025-10-12 07:00:00+07:00,25.876,96.0,4.6938252,54.0,0.0
Dong Anh,2025-10-12 08:00:00+07:00,27.126,90.0,4.6938252,54.0,0.0
Dong Anh,2025-10-12 09:00:00+07:00,28.476,82.0,4.6938252,52.0,0.0
Dong Anh,2025-10-12 10:00:00+07:00,29.575998,74.0,3.2399998,53.0,0.0
Dong Anh,2025-10-12 11:00:00+07:00,30.476,68.0,1.484318,52.0,0.0
Dong Anh,2025-10-12 12:00:00+07:00,31.226,63.0,0.71999997,32.0,0.0
Dong Anh,2025-10-12 13:00:00+07:00,32.226,58.0,2.3051248,38.0,0.0
Dong Anh,2025-10-12 14:00:00+07:00,32.426003,58.0,6.1305785,31.0,0.0
Dong Anh,2025-10-12 15:00:00+07:00,32.276,59.0,8.0899935,34.0,0.0
Dong Anh,2025-10-12 16:00:00+07:00,31.825998,61.0,8.707237,0.0,0.0
Dong Anh,2025-10-12 17:00:00+07:00,31.126,64.0,9.387651,0.0,0.0
Dong Anh,2025-10-12 18:00:00+07:00,29.825998,70.0,8.714677,0.0,0.0
Dong Anh,2025-10-12 19:00:00+07:00,28.976,80.0,6.3690495,6.0,0.0
Dong Anh,2025-10-12 20:00:00+07:00,28.425999,82.0,6.9153743,4.0,0.0
Dong Anh,2025-10-12 21:00:00+07:00,27.976,83.0,8.714677,12.0,0.0
Dong Anh,2025-10-12 22:00:00+07:00,27.425999,86.0,8.39657,9.0,0.0
Dong Anh,2025-10-12 23:00:00+07:00,26.976,89.0,7.24486,0.0,0.0
Dong Anh,2025-10-13 00:00:00+07:00,26.626,92.0,5.95906,12.0,0.0
Dong Anh,2025-10-13 01:00:00+07:00,26.575998,94.0,3.8268526,28.0,0.0
Dong Anh,2025-10-13 02:00:00+07:00,26.376,95.0,3.8773184,40.0,0.0
Dong Anh,2025-10-13 03:00:00+07:00,26.075998,95.0,6.12,93.0,0.0
Dong Anh,2025-10-13 04:00:00+07:00,26.026,94.0,5.8603754,51.0,0.0
Dong Anh,2025-10-13 05:00:00+07:00,25.825998,95.0,3.6,43.0,0.0
Dong Anh,2025-10-13 06:00:00+07:00,25.776,95.0,1.9386592,50.0,0.0
Dong Anh,2025-10-13 07:00:00+07:00,26.575998,94.0,2.6208394,79.0,0.0
Dong Anh,2025-10-13 08:00:00+07:00,27.376,89.0,4.5820518,59.0,0.0
Dong Anh,2025-10-13 09:00:00+07:00,28.026,86.0,5.6920996,74.0,0.0
Dong Anh,2025-10-13 10:00:00+07:00,28.876,82.0,4.73506,59.0,0.0
Dong Anh,2025-10-13 11:00:00+07:00,29.675999,78.0,4.1046314,86.0,0.0
Dong Anh,2025-10-13 12:00:00+07:00,30.425999,75.0,3.2599385,100.0,0.0
Dong Anh,2025-10-13 13:00:00+07:00,30.526,75.0,3.8773184,100.0,0.0
Dong Anh,2025-10-13 14:00:00+07:00,29.526,78.0,6.8777895,100.0,0.0
Dong Anh,2025-10-13 15:00:00+07:00,28.626,83.0,6.3690495,100.0,0.0
Dong Anh,2025-10-13 16:00:00+07:00,28.526,83.0,7.386582,100.0,0.0
Dong Anh,2025-10-13 17:00:00+07:00,27.925999,87.0,7.386582,100.0,0.0
Dong Anh,2025-10-13 18:00:00+07:00,27.126,90.0,6.489992,100.0,0.0
Dong Anh,2025-10-13 19:00:00+07:00,26.476,94.0,3.8268526,100.0,0.0
